barzveľo;veľmi veľa
barzz;veľmi
barzzna;veľmi vie
barzznachto;veľmi vie kto
barzznaco;veľmi vie čo
barzznakdze;veľmi vie kde
barže;pať vecej
baržej;viac, viacej
baržej;rýchlejšie
barźej;viacej
barži;viac
baržik;viac, vecej,
basa;väzenie
basa;trest,
basa//;kontrabas
basaliga;žena mocná dlhá
basaĺiga;žena
basamugy;stopy po úderoch
basamuha;stopa na tele po
basamuhy;fialové pruhy
basamuly;stopy po úderoch
basamuna;stopa na tele po
basamuni;podliatiny
basamuny;stopy po výprasku
basar;kontrabasista
basarkaňoš;nadavka
basarkańoš;vyjadruje počudovani
basenga;pásová píla,
basi;kontrabas
basi;druh hrabli, tiś bas
basom;druh hlasu, prefix,
basom ci;nadávka
basom ci co ci;ach ja tebe dám
basorkańoš;nadávka
basorkaňoš !;nadávka
basorkńańadoš;nadávka
bastagovac;nadavať
bastard;nemanželské dieťa,
basy;veľké hrable
baśar;basista,
bašavel;oslava
bašigeĺ;bicykel,
bašista;väzeň
baśista;hráč na kontrabas
bašista;hráč na basu
baśka;šuška
baśńic;veršovať
baśńička;veršovačka
bašovac;vládnuť
bašovňa;baňa
baštudňa;studená komora
baťa;predajňa obuvi
batamun;hlupák
batamunic;vystrájať, besnieť,
batamunovac;vystrájať, besnieť,
batar;dvojkolesový vozík
batár;dvojkolka
baterka;batéria
batist;druh tkaniny,
batistovi;z batistu
batoch;rupsak, bič,
batoh;bič
batoh;pať ruksak
batoreńe;precitanie, prebúdza
batoric še;preberať sa
baťovky;pracovná obuv
batožak;batoh, ruchsack,
batožek;malý bič, bičík
batožek;rupsačík, plecniačik
batožińar;nosič
batožińarka;žena z úschovne
batožisko;veľký bič
batožńik;čakanka, rastlina,
batuch;bič
batuh;batoh
baturic;precitať
baťuška;pravoslávný duchovný
baťuško;pravoslávný duchovný
batužek;bičík
bauchnuc;spadnúť, udrieť,
baušínek;mentha - mäta
bautička;ostra sekerka
bavac;baviť sa,
bavča;hračka
bavčac śe;hravať sa
bavečkac;baviť sa,
bavečkac śe;hrajkať sa
bavelna;druh vlákna
bavena;materská škola
baveńe;škôlka, hranie
baveńičko;dobrá hra
bavenisko;miesto na hranie
bavfkačka;bafkanie fajky
bavic;hrať
bavic;mať záĺubu,
bavic še;hrať sa
bavicśe;hrať sa,
bavisko;hračka, hranie,
bavjač;kartár, muzikant,
bavjačka;detská hra
bavjačkanasojku;detská hra
bavjanka;zabávanie sa mládeže
bavkac;bavkať sa
bavkac śe;hrať sa
bavoĺica;žena
bavolna;druh vlákna, tkaniny
bavolńička;druh vlákna
bavusi;fúzy
bazicky;bahniatka
bazirovac;trvať na niečom
bazmek;ziadny
bazmeksiti;košice
baźa;ovca, detský,
bažatka;bahniatkaä
bažatko;bahniatko
bažec;túžiť,
bažic;dychtiť
bažicc;túžiť, dychtiť, pať
baźička;bahniatko
baźička, bažička;bahniatko
bažički;bahniatka
baźički;bahniatka,
bažičky;bahniatka
bažím;túžim
bažina;mokrina
baźińec;ovčí trus, bobky,
bažinka;mokraď
bažni;žiadostivý, chtivý,
bažo;gadžo
baźo;baran, detský,
bažorina;džabanica
ba´vire;holiči
ba´virečka;holička mel.
bbgeľár;peňaženka
bdzec;prdieť, smrdieť,
bdzic;prdieť, smradiť
bdzikac;strečkovať
bdzina;prd
bdzinaa;črevné plyny,
bdzińar;smraďoš
bdzini;fuj plyny,
bdziny;smrad
bdžoch;smradoš
bdžunga;komár
be;napodobenina zvuku
bebak;strašidlo,
bebeĺak;tupec, sprostak,
beceha;nadávka ľavý
becehaa;neprospešnosť,
bechnuc;udrieť,
becirk;okres
becuheĺ;tupec, sprostak,
beča;plačú
bečaci;bečiaci
bečec;bečať
bečec;žialiť
bečec;plakať
bečecc;bečať,
bečel;bľačal
bečeĺoac śe;rešpektovať sa
bečeľovac;mať dobrý vzťah
bečeĺovac śe;rešpektovať sa
bečeľovac se;znášať sa, tolerovať
bečeľovac še;znášať sa,mať sa rád
bečeĺovac śe;uctiť sa
bečeľovacše;byť za dobré
bečeľovať;mať sa radi
bečeluje;opatruje
bečic;bľačať
bečic;trpieť
bečitak;druh dyňe,
bečka;sud
bečkoš;kameň na zatlačenie
bečkovi;sudový
bečočka;sudík
bečulka;súdok
bedač;chudobní ľudia
bedačok;biedny človek,
bedak;biedný,
bedakac;fňukať, vzlykať
bedakańe;fňukať, vzlykať
bediner;pánsky sluha
bedľa;druh jedlej huby,
bedňa;debna
bedna;debna
bedňak;úbožiak
bednar;debnár
bednarka;chrobák, lienka,
bedňatko;úbožiatko
bedranka;chrobák, lienka,
bedreńec;bočná časť konského
bedreńič;rastlina bedrovník,
beduĺic;biediť
bedze;bude
befel;správa, príkaz
befeĺ;rozkaz,
befeĺovac;oznamovať,
begrubaš;žiadny
beha śe;ide naň ruja
beha še krava;keď chce sa pariť
behac;utekať
behac śe;mať ruju
behac śe;byť na ruju priprave
behacc;popis
behaja še;sú rujné
behańica;hnačka,
behaśe;hára sa
behi;klazava časť
behi;zaoblená časť
behivou;?
bejdaček;hlupáčik,
bejdak;hlupák,
bek;obranca
bekeń;?
bekeraj;zákusok
bekeraje;medovniky
bekeraje;suché koláče
bekeš;dlhý súkenný kabát
bekk;bečanie
bekrubaš;navrátenie hry
bela;vojtech
beĺanka;druh ovocia,
belava;pozri popis
belava;svetlomodrá farba
belava lelija;kosatec, iris
belava sukňa;vrchna časť odevu
belavé;modré
belave;modridlo na blielize
belave kvitki;nevädza poľna, roľna
belavec;modrieť
belaveňki;modručký
belavenky;modručký
belavi;modrý
belavidlo;modridlo na ...
belavina;modrina
belavizna;označenie zafarbenia
belavka;modridlo na bielizeň
belavkasti;modrastý
belavkavi;namodralý,
belavy;modrý
belavý;modrý
belavy kaminok;modrá skalica
belbuch;podbeľ liečivý,
bele štrikerajovo;biele spodné sukne
beĺec;belieť,
belic;maľovať
beĺic;maľovať
beĺingac;natriasať
beĺiš;druh tenšieho koláča
beĺkotac;brblať, mrmľať,
beľmo;bielok v oku
beľmo;šedý zakal
beĺmo;zákal šošovky
beľo;nadavka
belpuch;lopúch
belpušek;podbeľ liečivý,
beltac;kaliť
beltuha;kalná, zakalená
beľuš;posúch
beluš;druh koláča aj pagáč
beluška;druh trávy, lúčnej,
beluški;modriny
bembeľ;veľke brucho
bembeĺ;?
bembeľak;bachor
bembeĺak;nadávka
bembeľo;pivné brucho
bemberica;domáci alkohol,
bembov;brucho
bendov;tučné brucho
bendrek;obušok
bendrek;aj sladkosť
bendrik;obušok
bendzilka;mláťačka
bendzin;benzin
bendzin pumpa;cerpacia stanica
bendzińak;motor na bendzin,
bendzińar;pracovník
bendzinka;benzínová pumpa,
bendzjerka;benzínová pumpa,
bendzurka;benzínová pumpa,
bendžar;označenie poliakov,
bendžarskavutka;wodka wyborowa
bendžo;brucho
bendžo;hudobný nástroj
benedik;kuklík, rastlina,
bengal;krik
benzilka;benzínová pumpa,
benziňák;motor na benzín
bepko;domased
ber śe;choď preč
beraci;dravý, rozbúrený,
berber;národnosť, zlodej,
berce;brdce
berdeholt;pohostenie po svatbe
berdo;?
bere ce ?;zaspávaš ?
bere ho;zaspáva
bere mu;chutná
bere na ňeho;páči sa jej
bere na ňu;páči sa mu
berece;beriete
berecinec;väzenie
berecińec;žalár, šatlava, basa
bereza;breza
berezina;brezina
berko;zlodej
berlinerovi;druh látky
berme śe;poďme preč
berńak;daňový úrad
berňak;brňák, daňový úrad,
berńene;obrnenie,
berńeńe;brnenie
berňeňe;brnenie
bertňare;pozri popis
bertotovčańi;obyvatelia bertotovi
berzda;brzda
berzdy;brzdy
berzdzi;brzdí
berzdzic;brzdiť
bes;bez
bes zdohadunku;bez nápadu
besbožńik;neznamboch
besdzeci;bez detí
besdzeki;bez nálady
besmaku;pať bessmaku
besperačni;napriek konajúci
besperačńik;potvora,
besperak;roztopašnosť
besperak;proti
besperakk;huncústvo, natruc,
besprestańa;neustále
bessmaku;nedochutené
bestak;aj tak
besteho;bez toho
besuč;bezohľadne
besufnosci;bez nádeje
besviri;nečisto, bezbožńe
bešac;paj popis
bešaveľ;žúr
bešeda;reč,debata
beśeda;rozprava, hovor
beśeda;priateľský rozhovor,
beśedaa;talkshaw
beśedka;besiedka,
bešedľivi;zhovorčivý
beśedĺivi;zhovorčivý
bešedovac;rozprávať,debatovať
beśedovac;rozprávať, rečniť
bešeľovac še;znášať sa
bešeroni;nohavice, žart.
bešňa še;besnejú
bešnec še;besnieť sa
bešneje;besnie
beśńeńe;blúznenie vystrájani
bešňeňe;besnenie
bešni;besný
bešni;besnie
beśńic;vysrájať, blbnúť
beśńic śe;vystrájať, blbnúť
beśnosc;besnota,
bešnota;besnota
bešný;bláznivý, hysterický
beštac;karhať
beštajger;hačik na obuv,
beštefrandy;robiť hlúposti
beštefranty;výmysly
bešteľ;objednávka
bešteľovac;uchádzať sa
beštija;beštia
beštja;zlý, surový človek,
beťar;nezbedník
beťár;šikovný
beťar;huncút
beťare;paropci, huncúti,
beťargumka;prezervatív
beťarina;nezbeda, žart
beťarina;dôvtip, šikovnosť
beťarisko;huncút,isko
beťarka;figliarka,
beťarki;figliarky,
beťárky;huncútky
beťarstvo;huncústvo,
beteha;domáci alkohol
betehaa;potvora
betek;choroba
betekovy;chorý
beteĺak;hlupák, pej.
beteriaa;vložka do prenosných
betešňa;izba pre chorého
betiar;huncunt, lapaj
betĺehem;mesto, skrinka s
betlehem;mesto, skrinka s
betonka;pozri popis
beťšeroni;nohavice, žart.
betuška;pastierska kapsička
bev;bol
bevńe;voľne,
bevni;vońý nie tesný,
bez beze;vyjadruje chýbanie
bez uč;bezočivo
bezbožni;bezbožný
bezbožńictvo;bezbožnosť
bezbožńik;veriaci nespravajuci
bezceki;bez nálady
bezdnovi;bazodný,
bezdrutovi;bezdrôtový
bezdušńe;nesústredene,
bezdzečňe;bez chute,bez nálady
bezdzečni;beználadový,
bezdzeki;bez nálady
bezdzetni;bezdetný
bezegadla;haraburdie
bezegadlo;zbytočnosť, haraburd
bezhaňbi;nemá hanbu
bezmála;skoro
bezočivi;bezočivý
bezpaĺenčeni;nealkoholický,
bezpeňeź;bez peňazí
bezperačni;protivný,
bezperak;napriek
bezprestaca;neustále, nepretržit
bezprestafki;neprestajne, trvale,
bezprestańa;neprestajne, trvale,
bezšickeho;bez všetkého
bezšisckeho;bez všetkého
beztak;aj tak
bezteho;bez toho
bezuč;bezočivo, bezohľadne
bezvirec;neznaboh
beža;bežia
bežec;bežať
bežel;behal
bežela;utekala
beželi;behali
bežka;alžbeta
bi;by,
bi m;by som
biabetko;dieťa
biba;bolí
bibac;bolieť
bibas;hlupák
bibika;boľačka
bibľija;biblia
bic;1.byť, 2.biť
bic;biť, udierať, trepať
bic;udierať,
bic bandu;spolčovať sa
bic na dakoho;podobať sa niekomu
bic roveň;rovnocenný
bic še;biť sa
bicak;vrec.nozik
bicbandu;spolčovať sa
bice ho;vyženťe ho
bichľa;(hrubá) kniha
bichres;zlý chlapec,
bici;bíjať
bicigeľ;bicykel
bicigeĺ;bicykel
bicigľa;bicykel
bicigĺik;malý bicykel
bicigĺišta;cyklista
bicigĺovac;bicyklovať
bicigľoval;bicikloval
bicigĺovi;bicyklový
bicigľovy;bicyklový
bicnadakeho;podobať sa na niekoh
bicśe;biť sa, ruvať,
bicygeľ;bicykel
bič;na pohon koňa
bičafka;hnačka
bičak;nôž (skladací)
bičak;vreckový nožík
biček;?
bičik;časť krosien na
bičisko;poriadny bič
bičjesko;bičisko
bičkoš;bitkár
bičok;býk
bić;batoh, bič,
bida;bieda
bida;pastierska kapsička
bida;beda, zle,
bidaa;bieda, núdza, chudob
bidač;bedač,
bidaček;biedný jedinec
bidačic;biediť
bidačik;chudáčik
bidačina;?
bidačini;živoriť, biediť,
bidačok;chudáčik
bidak;chudák, nešťastník
bidak;chudák
bidar;bedár
bidaric;biediť
biďenko;ubožiačik,
bidĺań;rúčka na cepoch
bidlań;rúčka na cepoch
bidĺatko;bidlo mel.
bidĺen;rúčka na cepoch
bidlo;uťahovák, časť krosi
bidloo;domáce zviera,
bidňak;chudák, úbožiak
bidńak;chudák,
bidńar;ubožiak
bidňatko;chudáčik
bidńatko;ubožiatko,
bidńe;chudobne, skromne,
bidńec;chudnúť,
bidni;chudobný,
bidnica;chudera
bidńica;chudera
bidňica;chudobná osoba
bidňik;chudobný jedinec
bidnosc;veľká bieda,
bidnuc;chradnúť,
bidny;úbohý
bidota;bedáč,
bidovac;biediť, strádať
bidovacc;trieť biedu,
biduĺaček;chudáčik,
biduĺinki;slabý, mizerný,
biduĺka;chuderka,
bidzic;biediť
bidžada;povzbudzovanie
bieda;chudobná, mizerná
biedzic;mať núdzu
bielek;bielok
bifľoš;žiak,dráč
bifĺoš;druh žiaka
bifľovacše;pozri popis
biftek;pozri popis
biga;klenba polkruhovej
bigar;kusisko
bigar;?
bigi;forma na klenbu
bigľa;žehlička
bigľajs;žehlička
bigĺajs;hladidlo,
bigľajz;žehlička
biglajz;zehlicka
biglajz;žehlička
bigľareň;žehliareň
bigľiš;široká sukňa
bigľobvac;žehliť
bigľoše;biele diev. spodniky
bigľovac;žehliť
bigĺovac;žehliť, hladiť,
bigľovačka;žena - žehlička
bigľovala;žehlila
bigľovali;žehlili
bigľovaňe;žehlenie
bigĺovańe;žehlenie
bigľuj;žehli
bigľuje;žehlí
bigľujem;žehlím
bigľujú;žehlia
bigľuvala;žehlila
bija še;bijú sa
bijačka;kratšia časť cepov,
bijadlo;uťahovák,
bijak;kratšia časť cepov,
bijce me hetka;žeňte ma preč
bije badu;spolupracuje
bije na oca;podobá sa otcovi
bije na oca;podobný otcovi
bije śe;ide naň ruja
bijomak;borievka,
bik;býk,
bikarbora;sodium bicarbonate
bikovčak;veľký nožík
bikovec;hrubá palica
bikres;zlý chlapec,
bikreso;zlý chlapec,
biksa;časť kolesa na voze
biksňa;škatuľa
biĺ;zemiaková vňať,
bil bandu;spolupracoval
bila;biela
bila bi ce boža moc;boh by ťa potrestal
bila burina;jablčník
biĺačka;krava albín,
bilafka;modrasta
biľag;kríž, nešťastie
biĺag;škvrna, kríž,
biľak;fliak
biĺak;škvrna, kríž,
biĺak;kôň albín,
biĺaki;škvrny, kríže,
biľaky;fliaky
biľanka;zemiaková vňať
biĺanka;zemiaková vňať,
biĺankaa;nacina
bilasobota;biela sobota
bilavasti;modrastý, belasistý,
bilave;modré,
bilavee;modridlo
bilavi;modrý
bilavo bili;modro bielý
bilček;bielok (vajca)
bildovac;vychovávať
bildovaní;učený
bildovni;vzdelaný, múdry
bildung;výchova,
bilé;biele
biĺe;?
bile meso;biele maso
bile ślivki;odroda sliviek
bileho;bieleho
bilek;bielok
biĺel;bielil
biľeňe;bielenie
biĺeńe;bielenie
bilet;lístok, kartička,
biĺet;lístok, kartička,
biľetár;odtrhávač lístkov
biĺetka;lístok, kartička,
biľetki;lístky
bili;biely
bili fartuch;vrchna časť odevu
bili jak scena;poblednutý,bledý
bili jak švička;bladý
bili jak śvička;zblednutý, odkrvený
bili kavej;biela káva
bili šorc;vrchna časť odevu
biľic;bieliť,maľovať
bilic;bieliť
biĺic;bieliť
biĺica;biela slivka
biĺicc;bieliť,
bilime sceny zvon;bielime steny z von
biĺina;biely ženský odev,
biľinga;visí
biĺingac;visieť,
biľizeň;bielizeň
biľizna;bielizeň
biĺka;stebielko, steblo,
bilko;bielko
bilkovina;bielkovina
bilkušek;podbeľ,
biĺmo;zákal šošovky,
bilnica;súčasť voza za ktorú
bilo;bielo
bilodzeň;za bieleho dňa
biľok;bielok vo vajci
bilok;bielok
biloo;bielo
bilota;spodná sukňa
biľovki;druh sliviek
biltek;bielko vo vajci,
biltko;bielko vo vajci,
bilučička;bielučička
biĺučki;bielučký,
biluvki;druh sliviek, pať
bily;biely
bim;by som
bim śe;by som sa
bimbac;zvoniť,
bimbalka;zvonček,
bimbas;hlupák
bimbas;mužská jedinečnosť
bina;javisko
binanes;banán
binda;opasok
bindas;ťažká sekera s dlhou
bindľa;opasok na kabát
binec;neporiadok
bingĺa;pás, opasok,
bingov;?
birda;kôpka kameňov
birdač;plečkovač
birdi;?
birdota;špina
bireš;sluha
bireš;hospodárský sluha
birešovac;bic źeĺarom -
birešš;želiar,
birka;bahniatko
birka;druh ovce
birkasti;kučeravý
birkati;kučeravý
birkatý;kučeravý
birki;bahniatka
birkofčaki;dlažbové kamane,
birky;bahniatka
birmovac;pozri popis
birmováčka;birmovka
birmovańe;birmovka,
birmovni;súvisiaci s birmovko
biroš;obecný sluha
birov;starosta
birovac;vládať
birovac;znášať niekoho
birovacc;?
birovala;vládala
birovaľi;vládali
birovať;vladať
birovcac;vládať
birovčik;dedinský bubeník
biruje;vládze, znáša
biruje;ma pod dohľadom
birujem;vládzem
biruješ;vládzeš
biruju;vládzu
bis;?
bisidovac;zhovárať, rečniť,
bisiduvati;rozpravať, klabosiť,
biskupski chĺebik;plody
bistatovac;uisťovať,
bisterki;bystrické slivky
bistoš;určite
bistoška;zatvaraci špendlík,
bistošš;naisto,
bistovňe;isto, ur
bistovńe;určite, naozaj
bistri;rýchly,
bistricki;druh sliviek,
bistričky;bystrické slivky
bistrina;dravý potôčik
bistro;rýchlo, bystro,
bisťu;citoslovce radosti
bisťu;pripoviedka
bišindeľ;bicykel
bišindeľu;na bicykli
bišvet;niktoš,
bitándzi;zbojníci
bitańdzíc;flakať sa,
bitandžina;živanstvo
bitandžisko;veľmi vybitý,
bitang;nezbedník
bitang;viťúz
bitanga;prefíkaná žena
bitangovac;pozri bitang
bitangovac;flákať, marniť čas
bitank;beťar
bitank;beťár
bitaństvo;huncústvo
bitaństvo;samopaš, nezbeda
bitaňščina;čvarga
biti;?
bitka;ruvačka,
bitkar;učastnik ruvačiek,
bitkoš;učastnik ruvačiek,
bitńik;bitkár,
bitosc;osoba, bytosť
bitunek;jatky
bivac;byť ubytovaný
bivaja;?
bivaĺec;obyvateľ, miestný,
bivańe;bývanie
bivańee;byt
bivňe;súhlas, dobrozdanie,
bivni;voľný
bivni;rozchodený
bivno;voľne
bivny;voľný
bivný,-á,-é,;voľné oblečenie
biznes;starosť, ťažkosť,
bizomne;určite
bizoň;iste,pravda
bizoništen;prisahám
bizoune;určite, iste
bizovac;spoliehať
bizovac še;spoliehať sa
bizovacc;spoliehať
bizovac~;uistiť, potvrdiť
bizovańe;isto,
bizovat;verit
bizovne;určite
bizovňe;iste, isteže
bizovńe;pať bistovńe
bizovňee;isto, určite,
bizovni;istý,
biztovne;urcite, isto
bižalma;dula
bižalmaa;strom aj plod dule,
bižalmi;plody dule
bižalna;dula
bižalny;duly/ovocie/
bjedňak;úbožiak
bjevno;voľno,
bjevnoo;zaiste, naozaj,
bježaĺ;paj brižeĺak
bjo;pokrik na koňa
bk;býk
blabośic;rozprávať
bľabota;trepe nezmysly
bľabotac;rozprávať
bĺabotačka;?
bĺabotańe;nezrozumiteĺná reč,
bľacha;plech
bľacha;pleskáč
bĺacha;plech,
bĺachar;drotár,
bľachnár;pokrývač striech
bľachovečka;plechovka
bĺachovńa;výrobňa plechu
bľachy;plechy
blacic;blatiť
blacisko;veľke blato
blacisti;blatistý,
bľačac;kričať
bĺaď;nadávka
bľada;bledá
bľade;bledé
bĺadi;bledý
bľadi;bledý
bĺadi jak śvička;zblednutý
bĺadiĺinki;bledulinký
bĺadnuc;strácať farbu
bľadobelava;bledomodrá
bľadočervená;bledočervená
bľadohneda;bledohnedá
bľadožeľena;bledozelená
bľadožolta;bledožltá
bľadučki;bledučký
bĺaduĺinki;bledulinký
bľady;bledý
bĺaf;pletka, blabol
bľaha;plech
blahac;úpenlivo prosiť,
blahorečeňe;blahorečenie
blahorečic;blahorečiť
blahoslavene;blahoslavení
blahoslavenstvo;požehnanie,
blahoslavic;blahoslaviť
blahoslavic;oslavovať
blahoviščeňe;sviatok blahozvesti
blailog;vodováha
blailok;vodováho
blaivas;atramentová ceruzka
blaivok;olovnica
blajbas;tuška
blajbok;olovnica
bľajbok;olovnica
blajbokovac;vyrovnávať,
blajmontok;lomoz, hurhaj,
blajmontoki;žúrovanie, hýrenie,
blajmontokovac;lumpovať
blajšift;ceruzka dreveńačka
blajštyft;ceruzka
blajvajs;ceruzka
blajvas;ceruzka
blajvas;ceruza /tesárska
blajvas;stolárska ceruzka
blajvaz;ceruza
blajvazovac;balamutiť,
blajvok;olovnica
blajvokovac;používať olovnicu,
bľakac;bučať, bliakať
blamovac;strapniť, blamovať
blana;okenné sklo
blanaa;blana
blaňár;zasklievač
blaňar;sklenár
blanar;sklenár, zasklievač,
bľancar;kovová pracka
bľancar;pozri popis
blancar;ozdoba na postroji
bĺancar;účelový element
bľancaré;ozdobné pliešky koňa
bľancarečki;ozdobné pliešky koňa
bľancarik;medailonik
bĺancarik;pať bĺancar
bľancaroch;ozdobných plieškoch
bĺancarr;škvrna na koži,
bĺanciar;ozdoba postroja,
blańec;vajce sliepky bez
blańi;?
bĺask;blesk, ostrý
bľašana;plechová
bľašane;plechové
bĺašanečka;plechovečka
bľašani;z plechu,
bľašanka;plechovka
bĺaśanka;plechovka ,
bĺašanka;plechovka
bľašankach;plechovkách
bľašanki;plechovky
bľašany;plechový
bĺašečka;pliešoček
bĺašeńacik;plechový hrnček,
bĺašeńak;železný,
bĺašene;plechové,
bľašeni;plechový
bĺašeni;plechový
bĺaśeni harčiček;hrnček kovový
bĺašenka;plechová nádoba,
bľašeny;plechový
bľaška;pliešok
bĺaška;pliešok
bĺašočka;pliešoček
bľašok;pliešok
blat;list
bĺat;plocha časť kosy,
blatfus;plochá noha
blatfuz;plochá noha
blatni;zablatený,
blatník;blatník
blatńik;ochrana, zabrana
blato;?
blatuch;žltý kvet
blatuch;záružlie bahenné
blaumontag;deň po fláme
blava;bratislava!!!
blavač;nevädza
